service_request_id,requested_datetime,updated_datetime,e,n,service_code,status,detail,year_requested,month_requested,processing_time_days
63165,2024-11-10 15:49:59,2024-11-12 07:37:05,2684532,1251161,Allgemein,external,"E-Trottinett blockiert REGELWIDRIG Durchgang für Verkehr und Fussgänger. WO BLEIBEN DIE KONSEQUENZEN GEGEN DIE BETREIBER, GRÜNE STADT ZÜRICH?",2024,11,1.6577083333333333
63166,2024-11-10 17:13:53,2024-11-11 06:07:17,2681906,1248942,Beleuchtung/Uhren,fixed - council,Laterne abgebrochen und umgekippt.,2024,11,0.5370833333333334
63167,2024-11-10 17:44:30,2024-11-11 09:29:00,2681700,1247911,Abfall/Sammelstelle,fixed - council,Palette,2024,11,0.6559027777777777
63168,2024-11-10 17:45:03,2024-11-11 09:41:17,2681779,1248001,Abfall/Sammelstelle,fixed - council,Abfall,2024,11,0.664050925925926
63169,2024-11-10 17:45:36,2024-11-11 09:43:09,2681737,1248024,Abfall/Sammelstelle,fixed - council,Abfall,2024,11,0.6649652777777778
63170,2024-11-10 18:11:48,2024-11-11 06:12:54,2681798,1243960,Beleuchtung/Uhren,fixed - council,Leider funktioniert die Beleuchtung der Strasse nicht richtig. Sie leuchtet teils tagsüber und dafür abends bzw nachts nicht mehr. Müsste mal korrekt eingestellt werden,2024,11,0.5007638888888889
63172,2024-11-10 19:35:34,2024-11-11 07:56:08,2679799,1248168,Graffiti,fixed - council,Graffiti mit free gaza,2024,11,0.5142824074074074
63174,2024-11-11 07:18:25,2024-11-12 08:47:04,2682415,1246505,Allgemein,external,"Es reicht langsam echt hier auf dem Gehweg! Dauernd wird man von e-trottis, fahrradfahrende, e-töff fahrende zur seite geschubst, obwohl die strasse frei ist!! Heute morgen wurde ich mal wieder von maximal 10 jährigen auf einem leih-e-töff zur seite geschubst. Als ich mich beklagte drohte man mir mit gewalt. Wann wird hier endlich mal eine schikane zur sicherheit der fussgänger errichtet!? Es kann nicht sein, dass man von minderjährigen, welche diese leihtrottis nicht mal ausleihen dürften, auf dem gehweg so gefährdet wird! Diese dinger sind einfach viel zu schnell für den gehweg! Wieso klappt das in anderen städten!? Eure standartantwort, sache der polizei brauchts nicht! Es geht nicht um das geschehene, sondern um prävention! Es benötigt hier infrastruktur zum schutz der Fussgänger! Danke!",2024,11,1.0615625
63175,2024-11-11 07:26:51,2024-11-11 09:08:04,2682152,1246551,Graffiti,fixed - council,"This is hateful and racially discriminative graffiti. This damages the community environment and portrays hate speech in a friendly neighborhood. This kind of speech does not belong in Switzerland, we find this extremely offensive.",2024,11,0.07028935185185185
63176,2024-11-11 09:27:03,2024-11-11 09:40:36,2680009,1252792,Abfall/Sammelstelle,fixed - council,Illegal entsorgtes Sofa versperrt Zugang zu Containern.,2024,11,0.009409722222222222
63177,2024-11-11 09:46:19,2024-11-12 08:49:56,2682413,1252142,Abfall/Sammelstelle,fixed - council,Hier ist schon ewig keine Putzmaschine mehr durch,2024,11,0.9608449074074074
63178,2024-11-11 09:48:14,2024-11-12 08:51:27,2682394,1252039,Abfall/Sammelstelle,fixed - council,Die vorige Meldung hier ist schon ewig keine Reinigung mehr durch,2024,11,0.9605671296296296
63179,2024-11-11 10:01:03,2024-11-12 07:24:43,2685452,1251134,Abfall/Sammelstelle,fixed - council,Könnte hier die Strasse gewischt werden?,2024,11,0.8914351851851852
63180,2024-11-11 10:06:36,2024-11-12 07:25:54,2685214,1250980,Abfall/Sammelstelle,fixed - council,Könnte hier auch gewischt werden?,2024,11,0.8884027777777778
63181,2024-11-11 10:23:11,2024-11-18 11:34:06,2685608,1246188,Signalisation/Lichtsignal,fixed - council,Absperrgitter stehen seit der Rad WM auf Trottoir. Bitte irgendwann mal wieder abräumen!,2024,11,7.049247685185185
63632,2024-11-27 14:08:22,2024-11-27 14:26:57,2684241,1245654,Abfall/Sammelstelle,fixed - council,Stuhl,2024,11,0.012905092592592593
63182,2024-11-11 10:35:09,2024-11-11 11:22:23,2684409,1246023,Abfall/Sammelstelle,fixed - council,"An der Ecke Arbenzstrasse x Mühlebachstrasse wird regelmässig Sperrmüll (aktuell: alte Velos, Möbel) abgelagert",2024,11,0.03280092592592593
63186,2024-11-11 11:58:38,2024-11-20 08:29:01,2684338,1246741,Grünflächen/Spielplätze,fixed - council,"Guten Tag Grundsätzlich ist die sanierte Anlage schön geworden. Nur wurde beim Spielplatz leider an den Bedürfnissen der Kinder vorbei geplant. Da kann man noch so sagen, dass es durch ""versierte Landschaftsarchitekten und Spielplatzbauer individuell für den Ort und die Bedürfnisse der Nutzenden geplant und gemäss den bewilligten Plänen"" ausgeführt wurde. Mit den jetzigen Geräten können Kinder unter ca.3 Jahren eigentlich nicht mehr selbstständig auf den Spielplatz spielen. Alle Geräte sind mit Netzen und die ""Rutsche"" besteht nur aus zwei Stangen. Als Elternteil muss man jetzt permanent unmittelbar beim Kind sein und es halten und unterstützen. Für unter 3 Jährige hat es somit praktisch nichts mehr. Sehr schade! Insbesondere da der Spielplatz vor der Sanierung sehr toll war. Ich wünsche mir eine Erweiterung für Kleinkinder, denn mit dieser Situation ist dieser Park für uns leider gestorben...",2024,11,8.85443287037037
63187,2024-11-11 12:24:24,2024-11-11 13:53:26,2681912,1246855,Abfall/Sammelstelle,fixed - council,Schrankteile,2024,11,0.061828703703703705
63188,2024-11-11 12:25:28,2024-11-11 13:46:51,2681968,1246923,Signalisation/Lichtsignal,fixed - council,Reflextor am Pfosten angefahren und verschoben,2024,11,0.0565162037037037
63189,2024-11-11 14:00:59,2024-11-19 10:59:36,2684801,1247348,Grünflächen/Spielplätze,fixed - council,"Sehr geehrte Damen und Herren, im Bachbett des Wolfbachs, auf der Höhe zwischen dem neuen Schulhaus-Pavillon und dem alten Schulhaus Bungertwies befindet sich vermutlich ein Feuerlöscher, Der entfernt und an seine Stelle zurückgebracht werden sollte, siehe Foto. Mit Dank und freundlichen Grüssen, Michael Bütler",2024,11,7.874039351851851
63190,2024-11-11 14:54:17,2024-11-11 15:12:45,2681486,1247310,Abfall/Sammelstelle,fixed - council,"Auf der Seite Ottilienstrasse liegt ein Autorad an der Fassade, das in der Blauen Zone geparkte Fahrzeug ist seit Ewigkeiten dort, Pneu vorne rechts hat keine Luft, also Fahrzeug ist gar nicht fahrbar. Auf der Seite Stationsstrasse an der Fassade ein riesiger Haufen mit Karton und anderem. Kartonabfuhr ist diese Woche keine. Man sieht nicht mal mehr aus dem Fenster dort...",2024,11,0.012824074074074075
63191,2024-11-11 15:15:27,2024-11-12 07:37:36,2684476,1252119,Abfall/Sammelstelle,fixed - council,Scherben beim fussgängerstreifen und abfall beim baum,2024,11,0.6820486111111111
63192,2024-11-11 15:36:18,2024-11-12 07:34:50,2685791,1251140,Strasse/Trottoir/Platz,fixed - council,Grosses Loch das in der Nacht gefährlich ist.,2024,11,0.6656481481481481
63193,2024-11-11 15:39:44,2024-11-12 08:54:38,2687233,1245623,Brunnen/Hydranten,fixed - council,"Wir haben soeben bemerkt, dass Wasser aus der Dole in der Strasse läuft",2024,11,0.7186805555555555
63194,2024-11-11 16:48:40,2024-11-12 07:26:05,2681549,1250234,Graffiti,fixed - council,Stützmauer des Stadtspitals Waid gerade neben Strassen Beschilderung grünes Graffiti. Bitte um raschmöglichste Entfernung. Letztes Mal mussten wir über 1 Jahr warten. Hoffe dass es diesmal zeitnah erledigt wird.,2024,11,0.6093171296296296
63195,2024-11-11 17:04:11,2024-11-13 15:57:49,2680727,1252167,Strasse/Trottoir/Platz,fixed - council,Wann gibt es hier einen definitiven Belag? Stolperfalle für ältere Leute. Jemand ist bereits gestürzt.,2024,11,1.953912037037037
63196,2024-11-11 17:40:58,2024-11-20 06:06:50,2684659,1251707,Beleuchtung/Uhren,fixed - council,"Strassenlampe geht beim Anschalten am Abend immer wieder an und aus. Wir haben hier Diskoambiente. Nach ein paar Std leuchtet sie aber ""normal"".",2024,11,8.517962962962963
63198,2024-11-11 18:00:25,2024-11-12 08:03:44,2682196,1246007,Strasse/Trottoir/Platz,fixed - council,Strassennamentafel Weltistrasse fehlt,2024,11,0.5856365740740741
63199,2024-11-11 18:02:36,2024-11-13 15:54:58,2680560,1252474,Strasse/Trottoir/Platz,fixed - council,Strasse hat sich abgesenkt. Vertiefung um Strassenbelag. Gefährlich für Velofahrer.,2024,11,1.9113657407407407
63200,2024-11-11 18:54:12,2024-11-12 07:40:25,2681292,1248111,Abfall/Sammelstelle,fixed - council,Bettgestell,2024,11,0.5320949074074074
63201,2024-11-11 19:26:12,2024-11-12 11:17:04,2681885,1244620,Beleuchtung/Uhren,external,"Guten Abend, wir leben schon seit langem in dieser Gegend, und jeder Tag (vor allem im Winter) ist ein völlig dunkles Gebiet, wenn wir von der Arbeit zurückkehren und die Hunde durchqueren. Es gibt keine Lichtquelle, und wir müssen mit Linsen gehen, deshalb möchten wir darum bitten, dass Sie in diesen Gebieten eine Art Licht oder eine Art Fein legen. <br/>  <br/> Wir wissen nicht, wo wir diese Anfrage stellen müssen, aber wir hielten Ihre Website für eine gute Website. <br/>  <br/> Vielen Dank!",2024,11,0.6603240740740741
63202,2024-11-11 19:27:24,2024-11-12 07:29:08,2682150,1246542,Graffiti,fixed - council,Schmiererei an der Wand zum Parkplatz des Hürlimann Areals hin,2024,11,0.5012037037037037
63203,2024-11-12 06:51:01,2024-11-15 12:51:55,2682038,1248133,Beleuchtung/Uhren,fixed - council,Strassenlampe Brauerstrasse Ecke Nietengasse läuft nicht,2024,11,3.250625
63204,2024-11-12 07:02:45,2024-11-12 08:02:04,2683185,1248704,Allgemein,external,Seit guten 14 Tage ist das mittelblaue Velo mit kaputtem Velosattel …nicht abgeschlossen…am Hydrant angestellt. Es ist direkt an der Tramstation:Beckenhof….nebendran ist der offizielle Bücherecken.,2024,11,0.04119212962962963
63205,2024-11-12 07:44:37,2024-11-13 15:23:55,2684488,1247244,Beleuchtung/Uhren,fixed - council,"Die Strassenbeleuchtung vis a vis Haus Plattenstrasse 66 leuchtet nicht, ebenso wie die Strassenbeleuchtung beim Haus Plattenstrasse 68 Seite Standort Steinwiesstrasse.",2024,11,1.3189583333333332
63206,2024-11-12 08:38:33,2024-11-12 09:43:39,2684314,1246433,Signalisation/Lichtsignal,fixed - council,Diese Absperrung bzw. Stolperfalle liegt schon seit der Velo-WM auf dem Boden.,2024,11,0.045208333333333336
63207,2024-11-12 09:06:11,2024-11-12 09:28:09,2681426,1247901,Abfall/Sammelstelle,fixed - council,Autobatterie und Stühle,2024,11,0.01525462962962963
63208,2024-11-12 09:09:47,2024-11-12 09:34:20,2679832,1248968,VBZ/ÖV,fixed - council,VBZ-Häuschen versprayt,2024,11,0.01704861111111111
63211,2024-11-12 10:42:57,2024-11-12 10:56:06,2684898,1251252,Signalisation/Lichtsignal,fixed - council,Ende der blauen Zone fehlt,2024,11,0.009131944444444444
63212,2024-11-12 10:45:34,2024-11-12 10:53:24,2683291,1250296,Signalisation/Lichtsignal,fixed - council,Kleber Free Palestina auf Strassenschild,2024,11,0.005439814814814815
63213,2024-11-12 10:58:14,2024-11-13 06:49:39,2682702,1249564,Graffiti,fixed - council,Graffiti auf öffentlichem Grund / Stromkasten,2024,11,0.8273726851851851
63214,2024-11-12 11:22:50,2024-11-12 11:55:48,2679355,1251474,Abfall/Sammelstelle,fixed - council,"Der Abfallkübel liegt total schief fast am Boden. Habe versucht es wieder gerade zu biegen. Nicht gelungen, da der Sockel beinahe aus dem Boden ragt.",2024,11,0.022893518518518518
63216,2024-11-12 12:06:42,2024-11-13 14:47:04,2685358,1246417,Allgemein,external,"Das Motorrad steht sozusagen Tag und Nacht auf dem Trottoir, das erst gerade breiter gemacht wurde, damit man mit Kinderwagen etc. gut durchkommt. Als Töffparkplatz wurde das nicht gebaut. Der Töfffahrer gilt es entsprechend zu informieren oder im Wiederholungsfall zu büssen.",2024,11,1.1113657407407407
63633,2024-11-27 14:08:59,2024-11-27 14:28:27,2684215,1245652,Abfall/Sammelstelle,fixed - council,Abfall,2024,11,0.013518518518518518
63217,2024-11-12 12:17:00,2024-11-20 11:18:53,2686037,1250936,Signalisation/Lichtsignal,fixed - council,"Es gibt hier viele Kurzparker, gestern hat ein Auto fast meine Kinder überfahren. Viele fahren schneller als 30km/h. Im Sommer sind die Autos weniger schnell, da mehr Menschen draussen sind. Im Winter düsen viele Autos hier durch. Wir haben viele Kinder in der Siedlung. Es gab viele Vorfälle, wo wir die Kinder aufhalten mussten, da Autos ohne schlechten gewissen gas gaben. Dank den Kurzparker sehen Sie die Kinder auch beim überqueren der Strasse nicht und ich würde mich über einen Höcker freuen. Weil das schlimmer wird.",2024,11,7.959641203703704
63219,2024-11-12 14:14:04,2024-11-13 06:48:55,2682652,1248422,Graffiti,fixed - council,Antisemitische Hassrese,2024,11,0.6908680555555555
63242,2024-11-13 13:02:05,2024-11-13 13:30:42,2682735,1249202,Abfall/Sammelstelle,fixed - council,Matte,2024,11,0.019872685185185184
63220,2024-11-12 14:57:33,2024-11-13 16:04:52,2681687,1246844,Abfall/Sammelstelle,fixed - council,"Guten Tag <br/> Seit Liegenschafteneigentümer auf ihrem Grund Platz für ihre Abfall-Container einrichten müssen, also seit Jahren, stehen diese zwei grossen Teile bei der Liegenschaft Erlachstrasse 46 immer auf dem Trottoir beim Strassenbaum im öffentlichen Raum. Gibt es dafür eine Bewilligung, zahlen die Eigentümer eine Miete dafür oder wird das einfach tolleriert? Freundliche Grüsse",2024,11,1.0467476851851851
63221,2024-11-12 15:13:54,2024-11-13 15:57:05,2682540,1246527,Strasse/Trottoir/Platz,external,"Bitte dieses info-panel umplatzieren. Man kann es so gut wie nie bedienen, weil dauernd motorräder oder fahrräder davor geprkt werden! Danke",2024,11,1.029988425925926
63223,2024-11-12 16:08:47,2024-11-12 16:15:45,2683466,1248987,Abfall/Sammelstelle,fixed - council,Immer noch der gleiche Abfall heute dort.,2024,11,0.004837962962962963
63224,2024-11-12 16:37:55,2024-11-18 10:44:28,2683658,1251430,Strasse/Trottoir/Platz,fixed - council,"Der Belag der Schacht ist weggekommen, Fussgänger stolpern bei vorbeilaufen.",2024,11,5.754548611111111
63225,2024-11-12 17:08:31,2024-11-14 07:46:28,2679683,1249003,Signalisation/Lichtsignal,fixed - council,"Super. Danke geht’s endlich vorwärts. Bitte bald möglich sich die Signale. Das Regime ist gem. Bikeable schon länger rechtskräftig, kritische Situationen gibts aber mehr als täglich",2024,11,1.6096875
63226,2024-11-12 17:38:21,2024-11-13 16:17:05,2685517,1250928,Allgemein,external,"Die werbetafwl steht nich immer so weit auf dem gehweg, dass nicht einmal die putzequippe das laub anständig vom gehweg fegen kann.. etwas wind und nässe und schon rutschen einem wieder die fahrradfahrer vor der nase auf den blättern aus! Auch ein ausweichen, wenn fagrradfahrer kommen, wird so nicht einfach.. und leider kommen sie hier sehr oft von der strasse auf den gehweg, um zur migros, apotheke, denner zu fahren.. bremsen können diese leider auch nicht, so wird man halt weggeschubst..",2024,11,0.9435648148148148
63634,2024-11-27 14:10:02,2024-11-28 07:54:35,2684598,1245720,Grünflächen/Spielplätze,fixed - council,Grosser Ast,2024,11,0.7392708333333333
63227,2024-11-12 17:42:17,2024-11-13 16:17:05,2685555,1250944,Allgemein,external,"Das gemüseregal des supermarktes ragt immer weiter auf den gehweg. Leider kann man den schnellen fahrradfahrenden, e-trottis, e-velos und schnellen e-velos, ja sogar motorräder nixht so gut ausweichen, weiö hier kein platz mehr dafür ist. Da die stadt ja nichts gegen die gehweg-fahrer unternehmeb möchte, wäre es doch bitte eine hilfe, den gehweg nicht durch gemüseregale etc zu vwrsperrwn, damit man detwas ausweichen kann, wenn diese wieder ungebremst den gehweg befahren. Danke",2024,11,0.9408333333333333
63577,2024-11-25 19:44:05,2024-11-26 06:16:29,2683279,1250224,Beleuchtung/Uhren,fixed - council,Uhr bei der Tram Haltestelle Milchbuck steht auf 12.00 Uhr.,2024,11,0.43916666666666665
63228,2024-11-12 19:13:54,2024-11-13 16:08:41,2683997,1249726,Abfall/Sammelstelle,fixed - council,Hier liegt eine Menge Laub auf der Strasse. Könnte hier gewischt werden?,2024,11,0.8713773148148148
63229,2024-11-12 20:49:26,2024-11-13 07:28:13,2681590,1247505,Signalisation/Lichtsignal,fixed - council,Tafel ktumm und verklebt,2024,11,0.44359953703703703
63230,2024-11-12 21:43:06,2024-11-13 08:26:42,2681746,1247890,Abfall/Sammelstelle,fixed - council,Abfallsauerei,2024,11,0.4469444444444444
63231,2024-11-12 21:43:44,2024-11-13 08:29:33,2682388,1247648,Abfall/Sammelstelle,fixed - council,Abfallsauerei,2024,11,0.4484837962962963
63232,2024-11-13 08:08:23,2024-11-13 08:23:07,2681623,1247411,Abfall/Sammelstelle,fixed - council,Karton wird nur in einer Woche abgeholt,2024,11,0.010231481481481482
63233,2024-11-13 08:55:10,2024-11-13 09:02:43,2684646,1246203,Abfall/Sammelstelle,fixed - council,Diwan auf Trottoir,2024,11,0.0052430555555555555
63234,2024-11-13 09:00:43,2024-11-13 16:13:30,2686719,1251366,Abfall/Sammelstelle,fixed - council,"Ich möchte einen sehr unangenehmen Zwischenfall mit dem Personal eines ERZ-Lastwagens melden (Postion gemäss Karte, ca 8:25 am 13.11.2024): Ich war als Velofahrer korrekt am rechten Strassenrand unterwegs. Ein entgegenkommender Lastwagen des ERZ fuhr auf ""meiner"" Strassenseite direkt entgegen, und der Fahrer hatte den Blick zur Seite gerichtet. Seine beiden Beifahrer haben ihn auf die Situation aufmerksam gemacht, und er konnte den Lastwagen im letzten Moment zur Seite lenken und einen Unfall verhindern. Ich habe den Fahrer durch das offene Fenster laut angesprochen und auf die Karossierie geklopft, um meinem Schreck und Unmut Luft zu verschaffen. Darauf hin sind der Fahrer und die beiden Mitfahrer ausgestiegen, haben sich um mich herum aufgestellt und bedrängt und eingeschüchtert. <br/>  <br/> Dieses Verhalten möchte ich nicht tolerieren, und ich bin sicher, dass dies auch beim ERZ nicht toleriert wird. Ich erwarte ein Entgegenkommen und eine Entschuldigung der betreffenden Mitarbeiter. <br/>  <br/> Freundliche Grüsse",2024,11,0.3005439814814815
63236,2024-11-13 10:42:54,2024-11-13 11:19:55,2682376,1243623,Signalisation/Lichtsignal,fixed - council,Hv Tafel verdreht.,2024,11,0.025706018518518517
63237,2024-11-13 11:10:58,2024-11-13 16:19:15,2681518,1249703,Abfall/Sammelstelle,fixed - council,Ein verirrter Einkaufswagen,2024,11,0.21408564814814815
63239,2024-11-13 12:53:36,2024-11-14 08:37:04,2682108,1247825,Allgemein,external,Private nützen öffentliche fläche als persönlicher stau / lageraum,2024,11,0.8218518518518518
63240,2024-11-13 13:00:09,2024-11-13 13:26:32,2682462,1248146,Abfall/Sammelstelle,fixed - council,Palette und Styropor,2024,11,0.01832175925925926
63241,2024-11-13 13:01:33,2024-11-13 13:28:23,2682831,1249239,Abfall/Sammelstelle,fixed - council,Mobiliar,2024,11,0.01863425925925926
63243,2024-11-13 14:29:47,2024-12-03 14:00:53,2682350,1245533,Signalisation/Lichtsignal,fixed - council,"Sehr geehrte Damen und Herren, <br/>  <br/> Wir wohnen in der Kurfirstenstrasse 39 und die Stelle betrifft den Schulweg meines Sohnes. Das Haus an der Ecke Brunaustrasse/ Kurfirstenstrasse hat Parkplätze vor der Tür zur Brunaustrasse hin. Hier haben immer schon Autos geparkt und es war sehr eng an diesen vorbeizugehen. Besonders für Kinder oder Kinderwagen war die Stelle immer schon sehr gefährlich. Heute sind nun noch näher an der Straße Markierungen gemalt worden die die Parkplätze kennzeichnen. Wie Sie sehen können, kann man dort nicht mehr vorbei. Der Zebrastreifen um auf die andere Seite zu kommen ist erst an der nächsten Ecke (Brunaustrasse/scheideggstrasse), so dass die Kinder hier vorbei müssen. Auch unsere eigenen Besucherparkplaetze sind auf der anderen Seite dieses Hauses. Eine Überquerung ist hier sehr gefährlich da im Berufsverkehr sehr viele Autos die brunaustrasse rauf kommen und die Ecke nicht sehr übersichtlich ist. Es gibt auch eigentlich mehr als genug Platz auf der Seite den trottoir zu nutzen wenn die Autos diesen nicht blockieren. Könnten Sie hier einmal kontrollieren oder mir sagen a wen ich mich wenden soll, dass hier der Bürgersteig noch nutzbar ist?",2024,11,19.979930555555555
